ID_Cliente,Ciudad,Cliente,Genero,Linea_Producto,Precio_Unitario,Cantidad,Hora,Medio_Pago,Rating
ADJ1432,Arequipa,Afiliado,Femenino,Accesorios de moda,82.63,10,17:08,Tarjeta débito,7.9
ADJ1433,Lima,Afiliado,Femenino,Accesorios de moda,17.87,4,14:42,Tarjeta débito,6.5
ADJ1434,Arequipa,Afiliado,Masculino,Accesorios de moda,15.43,1,15:46,Tarjeta crédito,6.1
ADJ1435,Arequipa,Normal,Femenino,Accesorios Electrónicos,85.98,8,19:01,Efectivo,8.2
ADJ1436,Trujillo,Afiliado,Masculino,Hogar y estilo de vida,44.34,2,11:26,Efectivo,5.8
ADJ1437,Trujillo,Afiliado,Femenino,Hogar y estilo de vida,72.35,10,15:55,Efectivo,5.4
ADJ1438,Arequipa,Afiliado,Femenino,Deportes y viajes,24.74,3,17:47,Tarjeta crédito,10
ADJ1439,Arequipa,Normal,Masculino,Hogar y estilo de vida,55.73,6,10:55,Tarjeta débito,7
ADJ1440,Lima,Afiliado,Masculino,Salud y belleza,75.74,4,14:35,Efectivo,7.6
ADJ1441,Trujillo,Afiliado,Masculino,Salud y belleza,15.87,10,16:40,Efectivo,5.8
ADJ1442,Trujillo,Normal,Masculino,Deportes y viajes,78.77,10,10:04,Efectivo,6.4
ADJ1443,Trujillo,Normal,Masculino,Hogar y estilo de vida,74.67,9,10:55,Tarjeta débito,9.4
ADJ1444,Arequipa,Normal,Femenino,Accesorios Electrónicos,41.65,10,17:04,Tarjeta crédito,5.4
ADJ1445,Arequipa,Normal,Femenino,Salud y belleza,20.38,5,18:56,Efectivo,6
ADJ1446,Arequipa,Normal,Femenino,Salud y belleza,99.19,6,14:42,Tarjeta crédito,5.5
ADJ1447,Lima,Normal,Femenino,Comidas y bebidas,96.68,3,19:56,Tarjeta débito,6.4
ADJ1448,Arequipa,Normal,Masculino,Comidas y bebidas,19.25,8,18:37,Tarjeta débito,6.6
ADJ1449,Arequipa,Afiliado,Femenino,Comidas y bebidas,80.36,4,18:45,Tarjeta crédito,8.3
ADJ1450,Arequipa,Normal,Masculino,Accesorios de moda,76.52,5,10:23,Efectivo,9.9
ADJ1451,Trujillo,Afiliado,Masculino,Comidas y bebidas,49.38,7,20:35,Tarjeta crédito,7.3
ADJ1452,Lima,Normal,Femenino,Salud y belleza,76.99,6,17:55,Efectivo,6.1
ADJ1453,Arequipa,Afiliado,Femenino,Hogar y estilo de vida,47.38,4,10:25,Efectivo,7.1
ADJ1454,Arequipa,Normal,Femenino,Deportes y viajes,44.86,10,19:54,Tarjeta débito,8.2
ADJ1455,Lima,Normal,Masculino,Salud y belleza,87.87,10,10:25,Tarjeta débito,5.1
ADJ1456,Trujillo,Normal,Masculino,Comidas y bebidas,52.75,3,10:16,Tarjeta débito,9.3
ADJ1457,Arequipa,Afiliado,Masculino,Accesorios de moda,48.71,1,19:20,Efectivo,4.1
ADJ1458,Trujillo,Normal,Masculino,Comidas y bebidas,58.26,6,16:44,Efectivo,9.9
ADJ1459,Lima,Normal,Masculino,Salud y belleza,30.35,7,18:19,Efectivo,8
ADJ1460,Trujillo,Normal,Masculino,Deportes y viajes,62.13,6,20:19,Efectivo,7.4
ADJ1461,Arequipa,Normal,Femenino,Comidas y bebidas,33.98,9,10:43,Efectivo,4.2
ADJ1462,Lima,Normal,Femenino,Accesorios de moda,72.84,7,12:44,Efectivo,8.4
ADJ1463,Trujillo,Afiliado,Masculino,Hogar y estilo de vida,58.07,9,20:07,Tarjeta débito,4.3
ADJ1464,Lima,Afiliado,Masculino,Accesorios de moda,51.36,1,15:26,Tarjeta débito,5.2
ADJ1465,Lima,Normal,Masculino,Hogar y estilo de vida,53.44,2,20:38,Tarjeta débito,4.1
ADJ1466,Trujillo,Normal,Femenino,Accesorios Electrónicos,99.56,8,17:03,Tarjeta crédito,5.2
ADJ1467,Arequipa,Afiliado,Masculino,Hogar y estilo de vida,63.91,8,19:52,Tarjeta crédito,4.6
ADJ1468,Trujillo,Normal,Femenino,Deportes y viajes,32.25,5,13:26,Efectivo,9
ADJ1469,Lima,Normal,Femenino,Accesorios de moda,39.62,7,13:18,Efectivo,7.5
ADJ1470,Lima,Afiliado,Masculino,Accesorios Electrónicos,87.45,6,14:40,Tarjeta crédito,8.8
ADJ1471,Arequipa,Normal,Masculino,Accesorios de moda,90.22,3,19:39,Efectivo,6.2
ADJ1472,Trujillo,Normal,Femenino,Accesorios Electrónicos,26.31,5,20:59,Tarjeta crédito,8.8
ADJ1473,Trujillo,Afiliado,Femenino,Hogar y estilo de vida,34.42,6,15:39,Efectivo,9.8
ADJ1474,Lima,Normal,Masculino,Deportes y viajes,51.91,10,12:21,Efectivo,8.2
ADJ1475,Trujillo,Normal,Masculino,Deportes y viajes,72.5,8,19:25,Tarjeta débito,9.2
ADJ1476,Arequipa,Afiliado,Femenino,Deportes y viajes,89.8,10,13:00,Tarjeta crédito,5.4
ADJ1477,Arequipa,Afiliado,Masculino,Salud y belleza,90.5,10,13:48,Efectivo,8.1
ADJ1478,Arequipa,Afiliado,Femenino,Comidas y bebidas,30.41,1,10:36,Tarjeta crédito,8.4
ADJ1479,Trujillo,Normal,Femenino,Hogar y estilo de vida,77.95,6,16:37,Tarjeta débito,8
ADJ1480,Arequipa,Normal,Masculino,Salud y belleza,66.14,4,12:46,Tarjeta crédito,5.6
ADJ1481,Trujillo,Normal,Masculino,Salud y belleza,32.46,8,13:48,Tarjeta crédito,4.9
ADJ1482,Lima,Afiliado,Femenino,Accesorios de moda,91.54,4,19:20,Tarjeta crédito,4.8
ADJ1483,Trujillo,Normal,Masculino,Accesorios de moda,83.24,9,11:56,Tarjeta crédito,7.4
ADJ1484,Arequipa,Normal,Femenino,Deportes y viajes,80.97,8,13:05,Efectivo,9.3
ADJ1485,Trujillo,Afiliado,Masculino,Comidas y bebidas,92.29,5,15:55,Tarjeta crédito,9
ADJ1486,Lima,Afiliado,Masculino,Salud y belleza,97.22,9,14:43,Tarjeta débito,6
ADJ1487,Lima,Normal,Masculino,Deportes y viajes,93.39,6,19:18,Tarjeta débito,10
ADJ1488,Arequipa,Normal,Femenino,Comidas y bebidas,43.18,8,19:39,Tarjeta crédito,8.3
ADJ1489,Trujillo,Normal,Masculino,Deportes y viajes,63.69,1,16:21,Efectivo,6
ADJ1490,Trujillo,Normal,Masculino,Comidas y bebidas,45.79,7,19:44,Tarjeta crédito,7
ADJ1491,Arequipa,Normal,Masculino,Deportes y viajes,76.4,2,19:42,Tarjeta débito,6.5
ADJ1492,Lima,Normal,Masculino,Comidas y bebidas,39.9,10,15:24,Tarjeta crédito,5.9
ADJ1493,Lima,Afiliado,Masculino,Salud y belleza,42.57,8,14:12,Tarjeta débito,5.6
ADJ1494,Arequipa,Normal,Masculino,Hogar y estilo de vida,95.58,10,13:32,Efectivo,4.8
ADJ1495,Trujillo,Normal,Masculino,Comidas y bebidas,51.28,6,16:31,Efectivo,6.5
ADJ1496,Lima,Afiliado,Masculino,Comidas y bebidas,80.05,5,12:45,Tarjeta crédito,9.4
ADJ1497,Lima,Afiliado,Masculino,Accesorios Electrónicos,52.89,6,17:34,Tarjeta crédito,9.8
ADJ1498,Lima,Normal,Masculino,Comidas y bebidas,19.79,8,12:04,Tarjeta débito,8.7
ADJ1499,Trujillo,Afiliado,Masculino,Hogar y estilo de vida,33.84,9,16:21,Tarjeta débito,8.8
ADJ1500,Arequipa,Normal,Femenino,Accesorios de moda,22.51,7,10:50,Tarjeta crédito,4.8
ADJ1501,Trujillo,Normal,Masculino,Comidas y bebidas,73.88,6,19:16,Tarjeta débito,4.4
ADJ1502,Arequipa,Afiliado,Masculino,Salud y belleza,86.8,3,16:47,Tarjeta débito,9.9
ADJ1503,Arequipa,Afiliado,Masculino,Comidas y bebidas,38.47,8,11:51,Efectivo,7.7
ADJ1504,Trujillo,Afiliado,Masculino,Deportes y viajes,15.5,10,10:55,Tarjeta débito,8
ADJ1505,Arequipa,Normal,Masculino,Salud y belleza,34.31,8,15:00,Tarjeta débito,5.7
ADJ1506,Arequipa,Normal,Femenino,Hogar y estilo de vida,69.81,4,20:50,Tarjeta crédito,5.9
ADJ1507,Lima,Normal,Femenino,Accesorios de moda,73.52,2,13:41,Tarjeta débito,4.6
ADJ1508,Arequipa,Normal,Femenino,Comidas y bebidas,87.8,9,19:08,Efectivo,9.2
ADJ1509,Lima,Normal,Masculino,Hogar y estilo de vida,25.55,4,20:23,Tarjeta débito,5.7
ADJ1510,Trujillo,Normal,Masculino,Accesorios Electrónicos,32.71,5,11:30,Tarjeta crédito,9.9
ADJ1511,Arequipa,Afiliado,Femenino,Accesorios de moda,74.29,1,19:30,Efectivo,5
ADJ1512,Arequipa,Afiliado,Masculino,Salud y belleza,43.7,2,18:03,Efectivo,4.9
ADJ1513,Trujillo,Normal,Femenino,Hogar y estilo de vida,25.29,1,10:13,Tarjeta débito,6.1
ADJ1514,Arequipa,Afiliado,Femenino,Comidas y bebidas,71.39,5,19:57,Tarjeta crédito,5.5
ADJ1515,Arequipa,Afiliado,Femenino,Deportes y viajes,19.15,6,10:01,Tarjeta crédito,6.8
ADJ1516,Lima,Afiliado,Femenino,Accesorios Electrónicos,57.49,4,11:57,Efectivo,6.6
ADJ1517,Arequipa,Normal,Masculino,Accesorios Electrónicos,61.41,7,10:02,Efectivo,9.8
ADJ1518,Lima,Afiliado,Masculino,Hogar y estilo de vida,17.77,5,12:42,Tarjeta crédito,5.4
ADJ1519,Arequipa,Afiliado,Femenino,Hogar y estilo de vida,28.53,10,17:38,Tarjeta débito,7.8
ADJ1520,Lima,Normal,Femenino,Accesorios de moda,30.37,3,13:41,Tarjeta débito,5.1
ADJ1521,Trujillo,Normal,Masculino,Accesorios Electrónicos,26.23,9,20:24,Tarjeta débito,5.9
ADJ1522,Arequipa,Normal,Femenino,Comidas y bebidas,93.26,9,18:08,Efectivo,8.8
ADJ1523,Lima,Normal,Masculino,Hogar y estilo de vida,92.36,5,19:17,Tarjeta débito,4.9
ADJ1524,Trujillo,Normal,Masculino,Hogar y estilo de vida,18.28,1,15:05,Tarjeta crédito,8.3
ADJ1525,Lima,Normal,Femenino,Deportes y viajes,24.77,5,18:27,Efectivo,8.5
ADJ1526,Trujillo,Afiliado,Femenino,Accesorios Electrónicos,94.64,3,16:55,Efectivo,5.5
ADJ1527,Lima,Normal,Masculino,Accesorios Electrónicos,45.35,6,13:44,Tarjeta débito,6.1
ADJ1528,Arequipa,Normal,Masculino,Accesorios Electrónicos,11.81,5,18:06,Efectivo,9.4
ADJ1529,Arequipa,Afiliado,Femenino,Accesorios de moda,12.54,1,12:38,Efectivo,8.2
ADJ1530,Trujillo,Normal,Masculino,Comidas y bebidas,43.25,2,15:56,Efectivo,6.2
ADJ1531,Lima,Afiliado,Masculino,Salud y belleza,69.37,9,19:14,Tarjeta débito,4
ADJ1532,Arequipa,Afiliado,Masculino,Accesorios Electrónicos,37.06,4,16:24,Tarjeta débito,9.7
ADJ1533,Lima,Afiliado,Femenino,Accesorios Electrónicos,90.7,6,10:52,Efectivo,5.3
ADJ1534,Lima,Normal,Femenino,Accesorios de moda,81.37,2,19:28,Efectivo,6.5
ADJ1535,Lima,Afiliado,Masculino,Accesorios de moda,73.82,4,18:31,Efectivo,6.7
ADJ1536,Trujillo,Normal,Femenino,Deportes y viajes,93.14,2,18:09,Tarjeta débito,4.1
ADJ1537,Arequipa,Normal,Masculino,Salud y belleza,17.41,5,15:16,Tarjeta crédito,4.9
ADJ1538,Arequipa,Afiliado,Masculino,Accesorios de moda,93.2,2,18:37,Tarjeta crédito,6
ADJ1539,Trujillo,Afiliado,Masculino,Accesorios de moda,17.94,5,14:04,Tarjeta débito,6.8
ADJ1540,Lima,Normal,Masculino,Comidas y bebidas,73.06,7,19:06,Tarjeta crédito,4.2
ADJ1541,Arequipa,Afiliado,Masculino,Accesorios de moda,35.19,10,19:06,Tarjeta crédito,8.4
ADJ1542,Trujillo,Normal,Masculino,Hogar y estilo de vida,23.75,4,11:22,Efectivo,5.2
ADJ1543,Lima,Afiliado,Masculino,Accesorios de moda,32.62,4,14:12,Efectivo,9
ADJ1544,Trujillo,Afiliado,Masculino,Accesorios Electrónicos,66.35,1,10:46,Tarjeta crédito,9.7
ADJ1545,Trujillo,Afiliado,Masculino,Accesorios Electrónicos,32.25,4,12:38,Tarjeta débito,6.5
ADJ1546,Trujillo,Normal,Femenino,Accesorios Electrónicos,75.06,9,13:25,Tarjeta débito,6.2
ADJ1547,Lima,Afiliado,Femenino,Accesorios de moda,38.3,4,19:22,Efectivo,5.7
ADJ1548,Lima,Normal,Masculino,Deportes y viajes,54.45,1,19:24,Tarjeta débito,7.9
ADJ1549,Arequipa,Normal,Masculino,Hogar y estilo de vida,35.47,4,17:22,Tarjeta crédito,6.9
ADJ1550,Trujillo,Normal,Femenino,Hogar y estilo de vida,12.03,2,15:51,Efectivo,5.1
ADJ1551,Lima,Normal,Femenino,Salud y belleza,99.71,6,16:52,Tarjeta débito,7.9
ADJ1552,Arequipa,Afiliado,Masculino,Accesorios de moda,70.99,10,16:28,Efectivo,5.7
ADJ1553,Trujillo,Afiliado,Masculino,Deportes y viajes,44.02,10,19:57,Tarjeta crédito,9.6
ADJ1554,Trujillo,Normal,Femenino,Hogar y estilo de vida,69.96,8,17:01,Tarjeta crédito,6.4
ADJ1555,Lima,Normal,Masculino,Salud y belleza,66.68,5,18:01,Efectivo,7.6
ADJ1556,Arequipa,Afiliado,Masculino,Hogar y estilo de vida,74.86,1,14:49,Efectivo,6.9
ADJ1557,Arequipa,Normal,Femenino,Deportes y viajes,23.75,9,12:02,Efectivo,9.5
ADJ1558,Lima,Normal,Femenino,Comidas y bebidas,48.51,7,13:30,Tarjeta crédito,5.2
ADJ1559,Lima,Afiliado,Masculino,Accesorios Electrónicos,40.3,10,17:37,Tarjeta crédito,7
ADJ1560,Arequipa,Normal,Masculino,Accesorios Electrónicos,27.85,7,17:20,Tarjeta débito,6
ADJ1561,Trujillo,Afiliado,Femenino,Accesorios Electrónicos,62.48,1,20:29,Efectivo,4.7
ADJ1562,Trujillo,Afiliado,Femenino,Comidas y bebidas,36.36,2,10:00,Efectivo,7.1
ADJ1563,Lima,Normal,Masculino,Salud y belleza,18.11,10,11:46,Tarjeta débito,5.9
ADJ1564,Arequipa,Normal,Masculino,Accesorios Electrónicos,28.84,4,14:44,Efectivo,6.4
ADJ1565,Trujillo,Afiliado,Masculino,Hogar y estilo de vida,60.01,4,15:54,Efectivo,4.5
ADJ1566,Arequipa,Afiliado,Femenino,Hogar y estilo de vida,88.61,1,10:21,Efectivo,7.7
ADJ1567,Arequipa,Normal,Masculino,Comidas y bebidas,48.61,1,15:31,Efectivo,4.4
ADJ1568,Trujillo,Normal,Femenino,Accesorios Electrónicos,51.19,4,17:15,Tarjeta crédito,4.7
ADJ1569,Lima,Normal,Femenino,Accesorios Electrónicos,14.96,8,12:29,Efectivo,8.6
ADJ1570,Trujillo,Afiliado,Masculino,Accesorios Electrónicos,72.2,7,20:14,Tarjeta débito,4.3
ADJ1571,Trujillo,Normal,Femenino,Deportes y viajes,40.23,7,13:22,Efectivo,9.6
ADJ1572,Trujillo,Afiliado,Femenino,Hogar y estilo de vida,88.79,8,17:09,Efectivo,4.1
ADJ1573,Trujillo,Afiliado,Femenino,Accesorios Electrónicos,26.48,3,10:40,Tarjeta débito,4.7
ADJ1574,Lima,Afiliado,Masculino,Deportes y viajes,79.93,6,14:04,Efectivo,5.5
ADJ1575,Arequipa,Afiliado,Masculino,Comidas y bebidas,99.37,2,17:29,Efectivo,5.2
ADJ1576,Arequipa,Afiliado,Masculino,Salud y belleza,44.07,4,16:28,Tarjeta débito,8.4
ADJ1577,Arequipa,Normal,Femenino,Comidas y bebidas,22.93,9,20:26,Efectivo,5.5
ADJ1578,Arequipa,Normal,Femenino,Salud y belleza,39.42,1,15:08,Efectivo,8.4
ADJ1579,Trujillo,Normal,Masculino,Salud y belleza,15.26,6,18:03,Tarjeta débito,9.8
ADJ1580,Trujillo,Normal,Masculino,Hogar y estilo de vida,21.52,6,12:48,Tarjeta crédito,9.4
ADJ1581,Lima,Afiliado,Masculino,Salud y belleza,51.13,4,10:11,Tarjeta crédito,4
ADJ1582,Trujillo,Afiliado,Masculino,Accesorios Electrónicos,36.36,4,13:07,Efectivo,7.6
ADJ1583,Trujillo,Normal,Masculino,Comidas y bebidas,32.9,3,17:27,Tarjeta crédito,9.1
ADJ1584,Trujillo,Afiliado,Masculino,Comidas y bebidas,23.48,2,11:21,Tarjeta crédito,7.9
ADJ1585,Arequipa,Afiliado,Masculino,Deportes y viajes,14.7,5,13:48,Tarjeta débito,8.5
ADJ1586,Trujillo,Afiliado,Femenino,Accesorios Electrónicos,28.45,5,10:17,Tarjeta crédito,9.1
ADJ1587,Trujillo,Normal,Masculino,Accesorios de moda,76.4,9,15:49,Tarjeta débito,7.5
ADJ1588,Lima,Normal,Femenino,Deportes y viajes,57.95,6,13:02,Efectivo,5.2
ADJ1589,Arequipa,Normal,Femenino,Accesorios Electrónicos,47.65,3,12:58,Tarjeta crédito,9.5
ADJ1590,Lima,Afiliado,Femenino,Salud y belleza,76.9,7,20:21,Efectivo,7.7
ADJ1591,Arequipa,Normal,Femenino,Comidas y bebidas,97.03,5,16:24,Tarjeta débito,9.3
ADJ1592,Trujillo,Normal,Masculino,Deportes y viajes,44.65,3,15:04,Efectivo,6.2
ADJ1593,Trujillo,Normal,Femenino,Accesorios de moda,77.93,9,16:10,Tarjeta débito,7.6
ADJ1594,Arequipa,Afiliado,Femenino,Hogar y estilo de vida,89.25,8,10:13,Efectivo,4.7
ADJ1595,Trujillo,Normal,Masculino,Accesorios Electrónicos,26.02,7,17:38,Efectivo,5.1
ADJ1596,Lima,Normal,Femenino,Salud y belleza,13.5,10,11:06,Tarjeta crédito,4.8
ADJ1597,Arequipa,Afiliado,Femenino,Accesorios de moda,99.3,10,14:53,Tarjeta crédito,6.6
ADJ1598,Trujillo,Normal,Masculino,Accesorios Electrónicos,51.69,7,18:22,Efectivo,5.5
ADJ1599,Lima,Afiliado,Femenino,Accesorios de moda,54.73,7,19:02,Tarjeta crédito,8.5
ADJ1600,Lima,Normal,Masculino,Deportes y viajes,74.97,1,16:58,Efectivo,5.6
ADJ1601,Trujillo,Afiliado,Masculino,Comidas y bebidas,80.96,8,11:12,Tarjeta crédito,7.4
ADJ1602,Arequipa,Normal,Femenino,Comidas y bebidas,94.47,8,15:12,Efectivo,9.1
ADJ1603,Trujillo,Normal,Masculino,Hogar y estilo de vida,73.22,6,17:44,Efectivo,7.2
ADJ1604,Arequipa,Normal,Femenino,Comidas y bebidas,41.24,4,16:23,Efectivo,7.1
ADJ1605,Arequipa,Normal,Femenino,Accesorios Electrónicos,51.32,9,19:33,Efectivo,5.6
ADJ1606,Trujillo,Afiliado,Masculino,Hogar y estilo de vida,65.94,4,10:29,Efectivo,6
ADJ1607,Arequipa,Normal,Femenino,Deportes y viajes,14.36,10,14:28,Efectivo,5.4
ADJ1608,Lima,Normal,Femenino,Accesorios de moda,60.96,2,19:39,Tarjeta crédito,4.9
ADJ1609,Arequipa,Normal,Femenino,Hogar y estilo de vida,70.11,6,17:54,Tarjeta débito,5.2
ADJ1610,Arequipa,Normal,Masculino,Accesorios de moda,42.08,6,12:25,Efectivo,8.9
ADJ1611,Trujillo,Afiliado,Femenino,Accesorios de moda,96.7,5,12:52,Tarjeta débito,7
ADJ1612,Arequipa,Normal,Masculino,Deportes y viajes,95.49,7,18:17,Tarjeta débito,8.7
ADJ1613,Lima,Normal,Femenino,Accesorios Electrónicos,23.65,4,13:32,Tarjeta crédito,4
ADJ1614,Arequipa,Normal,Femenino,Accesorios Electrónicos,26.61,2,14:35,Efectivo,4.2
ADJ1615,Lima,Normal,Femenino,Comidas y bebidas,99.69,5,12:09,Efectivo,9.9
ADJ1616,Lima,Afiliado,Masculino,Deportes y viajes,75.82,1,13:19,Efectivo,5.8
ADJ1617,Trujillo,Normal,Femenino,Salud y belleza,32.32,10,16:49,Tarjeta crédito,10
ADJ1618,Arequipa,Afiliado,Femenino,Accesorios de moda,54.07,9,14:55,Tarjeta débito,9.5
ADJ1619,Arequipa,Afiliado,Femenino,Accesorios de moda,80.48,3,12:31,Efectivo,8.1
ADJ1620,Lima,Normal,Femenino,Accesorios de moda,37.95,10,14:51,Efectivo,9.7
ADJ1621,Trujillo,Afiliado,Masculino,Accesorios Electrónicos,76.82,1,18:27,Tarjeta débito,7.2
ADJ1622,Trujillo,Normal,Femenino,Salud y belleza,77.5,5,20:36,Tarjeta débito,4.3
ADJ1623,Trujillo,Normal,Femenino,Comidas y bebidas,54.27,5,14:16,Tarjeta débito,4.6
ADJ1624,Lima,Normal,Masculino,Hogar y estilo de vida,13.59,9,10:26,Efectivo,5.8
ADJ1625,Arequipa,Normal,Femenino,Comidas y bebidas,39.43,6,20:18,Tarjeta crédito,9.4
ADJ1626,Lima,Normal,Femenino,Accesorios de moda,39.75,5,10:43,Tarjeta débito,9.6
ADJ1627,Arequipa,Afiliado,Femenino,Accesorios de moda,97.79,7,17:30,Tarjeta débito,4.9
ADJ1628,Trujillo,Afiliado,Masculino,Deportes y viajes,67.26,4,15:28,Tarjeta crédito,8
ADJ1629,Arequipa,Normal,Femenino,Accesorios de moda,23.82,5,19:24,Tarjeta débito,5.4
ADJ1630,Lima,Normal,Masculino,Deportes y viajes,21.87,2,14:29,Tarjeta débito,6.9
ADJ1631,Trujillo,Normal,Masculino,Hogar y estilo de vida,50.93,8,19:36,Tarjeta débito,9.2
ADJ1632,Lima,Normal,Masculino,Salud y belleza,96.11,1,16:28,Tarjeta débito,7.8
ADJ1633,Arequipa,Afiliado,Femenino,Salud y belleza,81.51,1,10:57,Tarjeta débito,9.2
ADJ1634,Arequipa,Afiliado,Femenino,Comidas y bebidas,38.6,3,13:57,Tarjeta débito,7.5
ADJ1635,Arequipa,Normal,Femenino,Accesorios Electrónicos,84.05,3,13:29,Efectivo,9.8
ADJ1636,Lima,Afiliado,Masculino,Accesorios de moda,25.42,8,19:42,Tarjeta crédito,6.7
ADJ1637,Trujillo,Afiliado,Masculino,Salud y belleza,53.17,7,18:01,Efectivo,8.9
ADJ1638,Lima,Afiliado,Femenino,Comidas y bebidas,20.87,3,13:53,Tarjeta crédito,8
ADJ1639,Lima,Normal,Masculino,Deportes y viajes,67.27,5,17:27,Efectivo,6.9
ADJ1640,Lima,Normal,Masculino,Accesorios de moda,69.08,2,19:48,Tarjeta crédito,6.9
ADJ1641,Trujillo,Normal,Femenino,Accesorios Electrónicos,23.46,6,19:14,Tarjeta débito,6.4
ADJ1642,Lima,Normal,Femenino,Accesorios de moda,47.44,1,18:19,Tarjeta crédito,6.8
ADJ1643,Arequipa,Normal,Masculino,Deportes y viajes,99.24,9,19:09,Tarjeta débito,9
ADJ1644,Arequipa,Afiliado,Masculino,Deportes y viajes,82.93,4,16:51,Tarjeta débito,9.6
ADJ1645,Arequipa,Afiliado,Masculino,Comidas y bebidas,17.44,5,19:25,Efectivo,8.1
ADJ1646,Lima,Afiliado,Femenino,Deportes y viajes,88.43,8,19:35,Tarjeta crédito,4.3
ADJ1647,Trujillo,Afiliado,Femenino,Hogar y estilo de vida,89.21,9,15:42,Tarjeta crédito,6.5
ADJ1648,Trujillo,Normal,Femenino,Deportes y viajes,19.1,7,10:43,Efectivo,9.7
ADJ1649,Lima,Afiliado,Femenino,Salud y belleza,19.15,1,17:58,Tarjeta crédito,9.5
ADJ1650,Arequipa,Afiliado,Masculino,Comidas y bebidas,27.66,10,11:26,Tarjeta crédito,8.9
ADJ1651,Lima,Afiliado,Femenino,Deportes y viajes,39.12,1,11:02,Tarjeta crédito,9.6
ADJ1652,Trujillo,Normal,Femenino,Comidas y bebidas,63.61,5,12:43,Tarjeta débito,4.8
ADJ1653,Trujillo,Afiliado,Masculino,Accesorios Electrónicos,20.77,4,13:47,Efectivo,4.7
ADJ1654,Lima,Afiliado,Femenino,Accesorios de moda,29.56,5,16:59,Efectivo,6.9
ADJ1655,Lima,Afiliado,Femenino,Comidas y bebidas,77.4,9,14:15,Tarjeta crédito,4.5
ADJ1656,Arequipa,Afiliado,Femenino,Accesorios Electrónicos,46.57,10,13:58,Efectivo,7.6
ADJ1657,Arequipa,Normal,Masculino,Comidas y bebidas,35.89,1,16:52,Tarjeta crédito,7.9
ADJ1658,Arequipa,Afiliado,Femenino,Comidas y bebidas,22.62,1,18:58,Efectivo,6.4
ADJ1659,Trujillo,Afiliado,Masculino,Comidas y bebidas,51.34,5,15:31,Tarjeta crédito,9.1
ADJ1660,Lima,Normal,Masculino,Deportes y viajes,37.02,6,18:33,Efectivo,4.5
ADJ1661,Arequipa,Afiliado,Femenino,Accesorios Electrónicos,98.84,1,11:21,Efectivo,8.4
ADJ1662,Arequipa,Afiliado,Femenino,Hogar y estilo de vida,83.77,6,12:10,Tarjeta débito,5.4
ADJ1663,Trujillo,Afiliado,Femenino,Deportes y viajes,40.05,4,11:40,Efectivo,9.7
ADJ1664,Lima,Afiliado,Masculino,Salud y belleza,72.57,8,17:58,Efectivo,4.6
ADJ1665,Trujillo,Afiliado,Femenino,Accesorios Electrónicos,64.44,5,17:04,Efectivo,6.6
ADJ1666,Trujillo,Normal,Masculino,Salud y belleza,65.18,3,20:35,Tarjeta crédito,6.3
ADJ1667,Trujillo,Normal,Femenino,Deportes y viajes,33.26,5,16:10,Tarjeta crédito,4.2
ADJ1668,Lima,Normal,Masculino,Deportes y viajes,34.37,10,10:11,Tarjeta débito,6.7
ADJ1669,Trujillo,Normal,Masculino,Accesorios Electrónicos,38.6,1,11:26,Tarjeta débito,6.7
ADJ1670,Arequipa,Normal,Femenino,Accesorios Electrónicos,32.8,10,12:12,Efectivo,6.2
ADJ1671,Lima,Afiliado,Femenino,Deportes y viajes,49.49,4,15:25,Tarjeta débito,6.6
ADJ1672,Lima,Normal,Femenino,Accesorios de moda,41.09,10,14:42,Efectivo,7.3
ADJ1673,Trujillo,Normal,Masculino,Accesorios de moda,37.15,4,18:59,Tarjeta débito,8.3
ADJ1674,Arequipa,Normal,Masculino,Hogar y estilo de vida,22.96,1,20:47,Efectivo,4.3
ADJ1675,Lima,Normal,Femenino,Accesorios de moda,34.7,2,19:48,Tarjeta débito,8.2
ADJ1676,Trujillo,Afiliado,Femenino,Accesorios de moda,19.66,10,18:20,Tarjeta crédito,7.2
ADJ1677,Lima,Normal,Masculino,Accesorios de moda,99.89,2,11:48,Tarjeta débito,7.1
ADJ1678,Lima,Normal,Masculino,Deportes y viajes,75.92,8,14:14,Efectivo,5.5
ADJ1679,Arequipa,Normal,Femenino,Comidas y bebidas,90.24,6,11:17,Efectivo,6.2
ADJ1680,Lima,Afiliado,Femenino,Deportes y viajes,98.13,1,17:36,Efectivo,8.9
ADJ1681,Arequipa,Normal,Masculino,Hogar y estilo de vida,69.4,2,19:48,Tarjeta débito,9
ADJ1682,Lima,Normal,Femenino,Deportes y viajes,93.31,2,17:53,Efectivo,6.3
ADJ1683,Lima,Normal,Masculino,Deportes y viajes,88.45,1,16:36,Tarjeta crédito,9.5
ADJ1684,Trujillo,Afiliado,Masculino,Accesorios Electrónicos,24.18,8,20:54,Tarjeta débito,9.8
ADJ1685,Lima,Normal,Femenino,Comidas y bebidas,84.05,6,10:48,Tarjeta crédito,7.7
ADJ1686,Lima,Afiliado,Masculino,Salud y belleza,61.29,5,14:28,Efectivo,7
ADJ1687,Lima,Afiliado,Femenino,Deportes y viajes,90.74,7,18:03,Tarjeta crédito,6.2
ADJ1688,Trujillo,Normal,Femenino,Accesorios de moda,54.28,7,18:05,Tarjeta débito,9.3
